pie_version,product,sysversion,vaid,imei,day,id,start_time,end_time,formatted_start_time,formatted_end_time,name,charge,screen,foreground_duration,background_duration,foreground_energy,background_energy,foreground_energy_per_hour,background_energy_per_hour,total_energy_per_hour,event_date,anomaly_label,anomaly_score,is_anomaly
Android 9,vivo X80,V13.1.2.0,VA981913,635564393412829,Saturday,ID000523,1747901152,1747915029,2025-05-22 04:05:52,2025-05-22 07:57:09,com.qiyi.video,88,0,1066,12811,36,55,121.58,15.46,23.61,2025-05-22,1,0.14560476635567082,False
Android 9,vivo X90,V13.0.1.0,VA513989,882540467032114,Friday,ID000524,1748524012,1748527277,2025-05-29 09:06:52,2025-05-29 10:01:17,com.netease.cloudmusic,81,1,405,2860,103,30,915.56,37.76,146.65,2025-05-29,1,0.14464630613650425,False
Android 9,vivo X90,V13.0.1.0,VA978821,916500876864044,Thursday,ID000525,1748096212,1748111022,2025-05-24 10:16:52,2025-05-24 14:23:42,com.UCMobile,82,1,619,14191,174,56,1011.95,14.21,55.91,2025-05-24,1,0.13665890138894582,False
Android 9,vivo Y76s,V11.2.1.0,VA392438,964689218801411,Thursday,ID000526,1748598592,1748611219,2025-05-30 05:49:52,2025-05-30 09:20:19,com.tencent.mm,66,0,532,12095,44,8,297.74,2.38,14.83,2025-05-30,1,0.12992520049809603,False
Android 9,vivo Y76s,V13.1.2.0,VA287795,780702420204587,Saturday,ID000527,1747990012,1748004523,2025-05-23 04:46:52,2025-05-23 08:48:43,com.UCMobile,93,1,257,14254,29,89,406.23,22.48,29.27,2025-05-23,1,0.09154412893389258,False
Android 9,vivo X80,V12.5.3.0,VA794255,651974155472846,Friday,ID000528,1748115892,1748127814,2025-05-24 15:44:52,2025-05-24 19:03:34,com.tencent.mobileqq,87,1,1167,10755,14,9,43.19,3.01,6.95,2025-05-24,1,0.10054968629655264,False
Android 9,vivo Y76s,V12.5.3.0,VA994303,598273657264079,Thursday,ID000529,1748778892,1748787313,2025-06-01 07:54:52,2025-06-01 10:15:13,com.sankuai.meituan,91,0,1656,6765,190,26,413.04,13.84,92.34,2025-06-01,1,0.12651701979518132,False
Android 9,vivo S15,V12.1.0.0,VA611133,223152878681081,Friday,ID000530,1746998632,1747010971,2025-05-11 17:23:52,2025-05-11 20:49:31,com.taobao.taobao,95,0,1164,11175,130,65,402.06,20.94,56.89,2025-05-11,1,0.13980964988612143,False
Android 9,vivo Y76s,V12.5.3.0,VA618721,794613798508969,Saturday,ID000531,1747885552,1747908592,2025-05-21 23:45:52,2025-05-22 06:09:52,com.tencent.qqlive,21,0,22948,92,762,575,119.54,22500.0,208.91,2025-05-21,-1,-0.10400707149769128,True
Android 9,vivo NEX 3S,V12.5.3.0,VA499060,582050367549143,Wednesday,ID000532,1747871032,1747883141,2025-05-21 19:43:52,2025-05-21 23:05:41,com.alibaba.android.rimet,28,0,11602,507,980,519,304.09,3685.21,445.65,2025-05-21,-1,-0.022816209487454553,True
Android 9,vivo S15,V13.1.2.0,VA453993,122192825214744,Friday,ID000533,1748000212,1748012243,2025-05-23 07:36:52,2025-05-23 10:57:23,com.android.chrome,77,1,925,11106,141,58,548.76,18.8,59.55,2025-05-23,1,0.17173766511267818,False
Android 9,vivo iQOO 9,V13.1.2.0,VA431889,742159362664760,Thursday,ID000534,1747940392,1747953775,2025-05-22 14:59:52,2025-05-22 18:42:55,com.UCMobile,81,1,264,13119,182,31,2481.82,8.51,57.3,2025-05-22,1,0.10589552240949585,False
Android 9,vivo X80,V11.2.1.0,VA414070,327158397885812,Thursday,ID000535,1747131172,1747138178,2025-05-13 06:12:52,2025-05-13 08:09:38,com.tencent.qqlive,79,1,498,6508,77,11,556.63,6.08,45.22,2025-05-13,1,0.17341165469713765,False
Android 9,vivo X80,V11.2.1.0,VA878974,203538595962912,Saturday,ID000536,1746471592,1746475113,2025-05-05 14:59:52,2025-05-05 15:58:33,com.sankuai.meituan,90,0,619,2902,155,72,901.45,89.32,232.09,2025-05-05,1,0.10400526567761476,False
Android 9,vivo S15,V13.1.2.0,VA783185,439851415162455,Friday,ID000537,1746675532,1746681311,2025-05-07 23:38:52,2025-05-08 01:15:11,com.android.settings,76,1,701,5078,116,56,595.72,39.7,107.15,2025-05-07,1,0.17211947958090773,False
Android 9,vivo NEX 3S,V11.2.1.0,VA289373,120946043957275,Saturday,ID000538,1746907852,1746914223,2025-05-10 16:10:52,2025-05-10 17:57:03,com.eg.android.AlipayGphone,89,1,1082,5289,179,100,595.56,68.07,157.65,2025-05-10,1,0.10333141828754255,False
Android 9,vivo iQOO 9,V13.1.2.0,VA647639,510135878806342,Thursday,ID000539,1748498212,1748506558,2025-05-29 01:56:52,2025-05-29 04:15:58,com.alibaba.android.rimet,80,0,1627,6719,121,57,267.73,30.54,76.78,2025-05-29,1,0.16780195356970445,False
Android 9,vivo Y76s,V12.5.3.0,VA963723,827379714228539,Tuesday,ID000540,1748100472,1748104680,2025-05-24 11:27:52,2025-05-24 12:38:00,com.tencent.tmgp.sgame,61,1,548,3660,48,29,315.33,28.52,65.87,2025-05-24,1,0.15939970963053318,False
Android 9,vivo Y76s,V12.1.0.0,VA687019,591043573555845,Thursday,ID000541,1747137232,1747139848,2025-05-13 07:53:52,2025-05-13 08:37:28,com.taobao.taobao,95,0,339,2277,76,40,807.08,63.24,159.63,2025-05-13,1,0.10586115727349804,False
Android 9,vivo NEX 3S,V12.1.0.0,VA920231,162289996201293,Sunday,ID000542,1746441952,1746450610,2025-05-05 06:45:52,2025-05-05 09:10:10,com.jingdong.app.mall,65,0,190,8468,103,90,1951.58,38.26,80.25,2025-05-05,1,0.12356769353268449,False
Android 9,vivo X80,V13.1.2.0,VA698708,663232280864875,Monday,ID000543,1747408372,1747420424,2025-05-16 11:12:52,2025-05-16 14:33:44,com.tencent.tmgp.sgame,65,0,1647,10405,74,68,161.75,23.53,42.42,2025-05-16,1,0.15265453576389892,False
Android 9,vivo S15,V12.5.3.0,VA972765,930056479221541,Thursday,ID000544,1746623932,1746630229,2025-05-07 09:18:52,2025-05-07 11:03:49,com.netease.cloudmusic,71,1,926,5371,46,18,178.83,12.06,36.59,2025-05-07,1,0.17423775112575385,False
Android 9,vivo Y76s,V12.1.0.0,VA366659,763696412443273,Monday,ID000545,1747510972,1747518248,2025-05-17 15:42:52,2025-05-17 17:44:08,com.android.phone,90,0,291,6985,149,59,1843.3,30.41,102.91,2025-05-17,1,0.1404168568376491,False
Android 9,vivo S15,V13.0.1.0,VA480631,905772265529963,Wednesday,ID000546,1746590692,1746594362,2025-05-07 00:04:52,2025-05-07 01:06:02,com.android.phone,63,0,1300,2370,199,89,551.08,135.19,282.51,2025-05-07,1,0.06369793955313507,False
Android 9,vivo S15,V11.2.1.0,VA503376,819391170508911,Saturday,ID000547,1747843132,1747852724,2025-05-21 11:58:52,2025-05-21 14:38:44,com.eg.android.AlipayGphone,85,1,544,9048,109,6,721.32,2.39,43.16,2025-05-21,1,0.16005732124422606,False
Android 9,vivo X90,V13.0.1.0,VA411870,280401039947179,Thursday,ID000548,1747102192,1747112027,2025-05-12 22:09:52,2025-05-13 00:53:47,com.UCMobile,65,1,1379,8456,18,40,46.99,17.03,21.23,2025-05-12,1,0.14466650526388714,False
Android 9,vivo NEX 3S,V12.1.0.0,VA982023,907704388782181,Thursday,ID000549,1746436432,1746447121,2025-05-05 05:13:52,2025-05-05 08:12:01,com.android.settings,86,1,594,10095,26,50,157.58,17.83,25.6,2025-05-05,1,0.16392417715701985,False
Android 9,vivo Y76s,V13.1.2.0,VA898989,822121665173795,Saturday,ID000550,1748363872,1748366060,2025-05-27 12:37:52,2025-05-27 13:14:20,com.baidu.BaiduMap,79,0,338,1850,112,30,1192.9,58.38,233.64,2025-05-27,1,0.10715617087573803,False
Android 9,vivo X90,V13.0.1.0,VA361728,903401620295180,Sunday,ID000551,1746548272,1746562583,2025-05-06 12:17:52,2025-05-06 16:16:23,com.UCMobile,88,0,1276,13035,115,45,324.45,12.43,40.25,2025-05-06,1,0.14968994582149864,False
Android 9,vivo S15,V13.0.1.0,VA820861,323674517151422,Monday,ID000552,1747706092,1747718069,2025-05-19 21:54:52,2025-05-20 01:14:29,com.youku.phone,61,0,832,11145,67,7,289.9,2.26,22.24,2025-05-19,1,0.13142405871314816,False
Android 9,vivo X90,V12.1.0.0,VA307897,889549257341109,Sunday,ID000553,1748432452,1748439803,2025-05-28 07:40:52,2025-05-28 09:43:23,com.taobao.taobao,83,0,1289,6062,48,16,134.06,9.5,31.34,2025-05-28,1,0.16798742588844323,False
Android 9,vivo X90,V11.2.1.0,VA556297,610830217270214,Sunday,ID000554,1747000732,1747006129,2025-05-11 17:58:52,2025-05-11 19:28:49,com.jingdong.app.mall,91,0,476,4921,78,41,589.92,29.99,79.38,2025-05-11,1,0.1612437466106706,False
Android 9,vivo Y76s,V13.0.1.0,VA729232,418595623517533,Saturday,ID000555,1747031992,1747037865,2025-05-12 02:39:52,2025-05-12 04:17:45,com.tencent.tmgp.sgame,76,1,1682,4191,17,42,36.39,36.08,36.17,2025-05-12,1,0.13853869876475522,False
Android 9,vivo X80,V12.5.3.0,VA711218,828721450082476,Thursday,ID000556,1748694952,1748708828,2025-05-31 08:35:52,2025-05-31 12:27:08,com.jingdong.app.mall,73,1,722,13154,111,92,553.46,25.18,52.67,2025-05-31,1,0.15176256447729558,False
Android 9,vivo NEX 3S,V11.2.1.0,VA368672,207271416956395,Friday,ID000557,1748778292,1748786920,2025-06-01 07:44:52,2025-06-01 10:08:40,com.android.chrome,62,1,1024,7604,165,90,580.08,42.61,106.4,2025-06-01,1,0.13335603224416914,False
Android 9,vivo iQOO 9,V11.2.1.0,VA499442,855774205385130,Wednesday,ID000558,1748462632,1748467808,2025-05-28 16:03:52,2025-05-28 17:30:08,com.dianping.v1,81,0,593,4583,138,68,837.77,53.41,143.28,2025-05-28,1,0.15631876860698923,False
Android 9,vivo X90,V12.5.3.0,VA844756,587433821608620,Tuesday,ID000559,1748166352,1748175164,2025-05-25 05:45:52,2025-05-25 08:12:44,com.sankuai.meituan,39,1,7790,1022,1075,569,496.79,2004.31,671.63,2025-05-25,-1,-0.054834361688322564,True
Android 9,vivo S15,V11.2.1.0,VA969887,682059395752931,Wednesday,ID000560,1747727152,1747742530,2025-05-20 03:45:52,2025-05-20 08:02:10,com.tencent.mm,88,0,1066,14312,48,76,162.1,19.12,29.03,2025-05-20,1,0.12632954602859453,False
Android 9,vivo X80,V13.1.2.0,VA341026,140377774135689,Thursday,ID000561,1748157652,1748167857,2025-05-25 03:20:52,2025-05-25 06:10:57,com.youku.phone,82,1,297,9908,20,61,242.42,22.16,28.57,2025-05-25,1,0.14589994620248614,False
Android 9,vivo Y76s,V12.1.0.0,VA217955,910382357224630,Sunday,ID000562,1748511832,1748525110,2025-05-29 05:43:52,2025-05-29 09:25:10,com.eg.android.AlipayGphone,36,0,12909,369,844,720,235.37,7024.39,424.04,2025-05-29,-1,-0.08529803187863294,True
Android 9,vivo iQOO 9,V13.1.2.0,VA651567,742650660151378,Tuesday,ID000563,1747738252,1747743043,2025-05-20 06:50:52,2025-05-20 08:10:43,com.android.phone,78,0,1446,3345,94,8,234.02,8.61,76.64,2025-05-20,1,0.16657529047768044,False
Android 9,vivo Y76s,V12.5.3.0,VA719014,273135816255639,Monday,ID000564,1748643172,1748653453,2025-05-30 18:12:52,2025-05-30 21:04:13,com.baidu.BaiduMap,60,0,1042,9239,170,39,587.33,15.2,73.18,2025-05-30,1,0.13683725772013366,False
Android 9,vivo NEX 3S,V11.2.1.0,VA575111,997381693937955,Friday,ID000565,1748499052,1748524321,2025-05-29 02:10:52,2025-05-29 09:12:01,com.alibaba.android.rimet,33,1,24690,579,1161,256,169.28,1591.71,201.88,2025-05-29,-1,-0.02728962784972766,True
Android 9,vivo X90,V12.1.0.0,VA367558,370304531324331,Sunday,ID000566,1746493252,1746504008,2025-05-05 21:00:52,2025-05-06 00:00:08,com.android.systemui,19,0,10423,333,1295,612,447.28,6616.22,638.27,2025-05-05,-1,-0.08297743133968138,True
Android 9,vivo X90,V12.5.3.0,VA614688,586795034028747,Saturday,ID000567,1746673732,1746681742,2025-05-07 23:08:52,2025-05-08 01:22:22,com.qiyi.video,83,0,328,7682,180,17,1975.61,7.97,88.54,2025-05-07,1,0.14530622224624107,False
Android 9,vivo Y76s,V12.1.0.0,VA506941,402281844585356,Friday,ID000568,1747180852,1747190405,2025-05-13 20:00:52,2025-05-13 22:40:05,com.android.systemui,87,1,1720,7833,167,28,349.53,12.87,73.48,2025-05-13,1,0.15336643603384942,False
Android 9,vivo X90,V13.1.2.0,VA638277,861602771620081,Tuesday,ID000569,1747063252,1747074764,2025-05-12 11:20:52,2025-05-12 14:32:44,com.alibaba.android.rimet,93,1,1074,10438,171,87,573.18,30.01,80.68,2025-05-12,1,0.13954974170411538,False
Android 9,vivo Y76s,V12.1.0.0,VA183029,438213546016005,Tuesday,ID000570,1748444932,1748455871,2025-05-28 11:08:52,2025-05-28 14:11:11,com.youku.phone,63,0,569,10370,119,42,752.9,14.58,52.98,2025-05-28,1,0.16701183718280194,False
Android 9,vivo X90,V11.2.1.0,VA212860,578410010398701,Thursday,ID000571,1748557432,1748565107,2025-05-29 18:23:52,2025-05-29 20:31:47,com.qiyi.video,65,0,1724,5951,100,37,208.82,22.38,64.26,2025-05-29,1,0.15383107545424551,False
Android 9,vivo X90,V12.1.0.0,VA288274,305148194531048,Sunday,ID000572,1747828852,1747837030,2025-05-21 08:00:52,2025-05-21 10:17:10,com.android.phone,89,1,1502,6676,90,80,215.71,43.14,74.83,2025-05-21,1,0.15333249518147618,False
Android 9,vivo iQOO 9,V12.5.3.0,VA457915,337641344470067,Tuesday,ID000573,1748611672,1748616653,2025-05-30 09:27:52,2025-05-30 10:50:53,com.android.chrome,61,1,1439,3542,121,73,302.71,74.2,140.21,2025-05-30,1,0.12951167882728892,False
Android 9,vivo X90,V13.1.2.0,VA280077,637191556223641,Thursday,ID000574,1746922252,1746935497,2025-05-10 20:10:52,2025-05-10 23:51:37,com.android.settings,79,1,1584,11661,195,67,443.18,20.68,71.21,2025-05-10,1,0.13917824263124878,False
Android 9,vivo NEX 3S,V12.1.0.0,VA943726,198669583591465,Tuesday,ID000575,1748523232,1748536527,2025-05-29 08:53:52,2025-05-29 12:35:27,com.UCMobile,73,0,92,13203,58,8,2269.57,2.18,17.87,2025-05-29,1,0.07120953989098489,False
Android 9,vivo NEX 3S,V13.0.1.0,VA556957,804880764465393,Sunday,ID000576,1746647632,1746666720,2025-05-07 15:53:52,2025-05-07 21:12:00,com.tencent.mobileqq,10,0,18785,303,1470,632,281.71,7508.91,396.44,2025-05-07,-1,-0.08811625130329548,True
Android 9,vivo X80,V12.1.0.0,VA608608,122099631768618,Sunday,ID000577,1747594252,1747603696,2025-05-18 14:50:52,2025-05-18 17:28:16,com.tencent.mobileqq,60,1,1226,8218,23,47,67.54,20.59,26.68,2025-05-18,1,0.1310506297116642,False
Android 9,vivo Y76s,V12.1.0.0,VA872882,770854902129950,Saturday,ID000578,1747368232,1747379497,2025-05-16 00:03:52,2025-05-16 03:11:37,com.tencent.tmgp.sgame,91,0,1055,10210,161,97,549.38,34.2,82.45,2025-05-16,1,0.1344759342489213,False
Android 9,vivo iQOO 9,V13.1.2.0,VA542503,455617177807760,Friday,ID000579,1748664532,1748669276,2025-05-31 00:08:52,2025-05-31 01:27:56,com.dianping.v1,82,1,1029,3715,136,84,475.8,81.4,166.95,2025-05-31,1,0.13689025392177867,False
Android 9,vivo X90,V13.0.1.0,VA402001,316400751286145,Thursday,ID000580,1747867912,1747882197,2025-05-21 18:51:52,2025-05-21 22:49:57,com.sina.weibo,89,1,1263,13022,96,82,273.63,22.67,44.86,2025-05-21,1,0.15001885132048853,False
Android 9,vivo NEX 3S,V12.1.0.0,VA537110,834652751987296,Saturday,ID000581,1747862092,1747874471,2025-05-21 17:14:52,2025-05-21 20:41:11,com.android.phone,65,1,391,11988,63,41,580.05,12.31,30.24,2025-05-21,1,0.1596953730481313,False
Android 9,vivo X80,V13.0.1.0,VA309174,782011413197658,Thursday,ID000582,1748561692,1748573103,2025-05-29 19:34:52,2025-05-29 22:45:03,com.eg.android.AlipayGphone,82,1,488,10923,22,7,162.3,2.31,9.15,2025-05-29,1,0.11643722277328411,False
Android 9,vivo NEX 3S,V13.0.1.0,VA283201,666866510293563,Monday,ID000583,1746701092,1746707930,2025-05-08 06:44:52,2025-05-08 08:38:50,com.UCMobile,74,1,1324,5514,40,76,108.76,49.62,61.07,2025-05-08,1,0.16579480932542373,False
Android 9,vivo S15,V12.5.3.0,VA906747,967046723353425,Friday,ID000584,1748160712,1748173527,2025-05-25 04:11:52,2025-05-25 07:45:27,com.dianping.v1,63,1,1115,11700,181,18,584.39,5.54,55.9,2025-05-25,1,0.1439364287371045,False
Android 9,vivo X90,V13.1.2.0,VA919621,786411410733925,Sunday,ID000585,1746522832,1746527457,2025-05-06 05:13:52,2025-05-06 06:30:57,com.netease.cloudmusic,67,1,1098,3527,52,85,170.49,86.76,106.64,2025-05-06,1,0.13734966651189545,False
Android 9,vivo X80,V12.5.3.0,VA842563,957895843877199,Friday,ID000586,1747487452,1747512999,2025-05-17 09:10:52,2025-05-17 16:16:39,com.netease.cloudmusic,13,1,24803,744,1185,341,172.0,1650.0,215.04,2025-05-17,-1,-0.015471048129648723,True
Android 9,vivo Y76s,V13.1.2.0,VA357232,484294233178122,Wednesday,ID000587,1747468852,1747484543,2025-05-17 04:00:52,2025-05-17 08:22:23,com.sina.weibo,75,1,1524,14167,116,51,274.02,12.96,38.31,2025-05-17,1,0.13681071632245873,False
Android 9,vivo X80,V13.0.1.0,VA940715,565456037582215,Thursday,ID000588,1746396712,1746405896,2025-05-04 18:11:52,2025-05-04 20:44:56,com.android.chrome,69,0,1457,7727,17,61,42.0,28.42,30.57,2025-05-04,1,0.1521207672437468,False
Android 9,vivo X90,V12.5.3.0,VA430096,285013328557743,Thursday,ID000589,1748737072,1748762000,2025-05-31 20:17:52,2025-06-01 03:13:20,com.android.phone,30,1,24619,309,1676,259,245.08,3017.48,279.44,2025-05-31,-1,-0.061577584889665915,True
Android 9,vivo Y76s,V12.1.0.0,VA813944,723310138703825,Sunday,ID000590,1748006332,1748009025,2025-05-23 09:18:52,2025-05-23 10:03:45,com.jingdong.app.mall,69,1,764,1929,81,72,381.68,134.37,204.53,2025-05-23,1,0.09376948912741923,False
Android 9,vivo NEX 3S,V13.0.1.0,VA670871,987596328028450,Friday,ID000591,1747088512,1747102663,2025-05-12 18:21:52,2025-05-12 22:17:43,com.alibaba.android.rimet,79,0,1722,12429,113,30,236.24,8.69,36.38,2025-05-12,1,0.1480591505290873,False
Android 9,vivo iQOO 9,V12.5.3.0,VA508937,909389701206327,Saturday,ID000592,1746433972,1746439914,2025-05-05 04:32:52,2025-05-05 06:11:54,com.ss.android.ugc.aweme,95,1,641,5301,33,70,185.34,47.54,62.4,2025-05-05,1,0.14437240822184566,False
Android 9,vivo NEX 3S,V13.0.1.0,VA124559,707913092441203,Friday,ID000593,1748149972,1748160245,2025-05-25 01:12:52,2025-05-25 04:04:05,com.autonavi.minimap,63,1,1547,8726,139,19,323.46,7.84,55.37,2025-05-25,1,0.15548545421357718,False
Android 9,vivo NEX 3S,V11.2.1.0,VA471692,153739162580420,Sunday,ID000594,1747129072,1747132526,2025-05-13 05:37:52,2025-05-13 06:35:26,com.tencent.qqlive,75,0,1569,1885,126,48,289.1,91.67,181.35,2025-05-13,1,0.11613512796373521,False
Android 9,vivo S15,V12.5.3.0,VA398357,983593601313964,Sunday,ID000595,1746901372,1746912519,2025-05-10 14:22:52,2025-05-10 17:28:39,com.baidu.BaiduMap,66,0,833,10314,198,36,855.7,12.57,75.57,2025-05-10,1,0.14682143716241886,False
Android 9,vivo S15,V12.1.0.0,VA202747,901235368444805,Thursday,ID000596,1746576052,1746593840,2025-05-06 20:00:52,2025-05-07 00:57:20,com.alibaba.android.rimet,24,1,17522,266,1475,419,303.05,5670.68,383.31,2025-05-06,-1,-0.03991713183711176,True
Android 9,vivo NEX 3S,V11.2.1.0,VA522317,729344084352108,Friday,ID000597,1746749452,1746762760,2025-05-08 20:10:52,2025-05-08 23:52:40,com.sankuai.meituan,91,0,1081,12227,118,61,392.97,17.96,48.42,2025-05-08,1,0.1571799968025061,False
Android 9,vivo X80,V11.2.1.0,VA233299,900682770269461,Thursday,ID000598,1748442832,1748456311,2025-05-28 10:33:52,2025-05-28 14:18:31,com.tencent.mm,90,0,301,13178,64,63,765.45,17.21,33.92,2025-05-28,1,0.13293618893217524,False
Android 9,vivo iQOO 9,V12.5.3.0,VA224535,224225094111154,Monday,ID000599,1747853272,1747862136,2025-05-21 14:47:52,2025-05-21 17:15:36,com.ss.android.ugc.aweme,21,1,8623,241,1260,512,526.04,7648.13,719.68,2025-05-21,-1,-0.09934052064092691,True
Android 9,vivo Y76s,V13.1.2.0,VA929637,260035390035636,Sunday,ID000600,1747267372,1747274500,2025-05-14 20:02:52,2025-05-14 22:01:40,com.android.chrome,91,0,684,6444,65,28,342.11,15.64,46.97,2025-05-14,1,0.1680202499315142,False
Android 9,vivo iQOO 9,V12.5.3.0,VA170846,150310690391575,Thursday,ID000601,1747507612,1747516344,2025-05-17 14:46:52,2025-05-17 17:12:24,com.sina.weibo,68,1,751,7981,131,97,627.96,43.75,94.0,2025-05-17,1,0.15635116747887678,False
Android 9,vivo Y76s,V12.1.0.0,VA256219,919504955839099,Wednesday,ID000602,1748625832,1748632299,2025-05-30 13:23:52,2025-05-30 15:11:39,com.tencent.mm,94,1,853,5614,111,48,468.46,30.78,88.51,2025-05-30,1,0.15891509335916998,False
Android 9,vivo NEX 3S,V12.5.3.0,VA777292,896244698315491,Monday,ID000603,1747239352,1747251036,2025-05-14 12:15:52,2025-05-14 15:30:36,com.alibaba.android.rimet,95,0,692,10992,175,20,910.4,6.55,60.08,2025-05-14,1,0.1332530551777233,False
Android 9,vivo iQOO 9,V11.2.1.0,VA704876,159531500654915,Friday,ID000604,1747462672,1747466540,2025-05-17 02:17:52,2025-05-17 03:22:20,com.android.chrome,71,1,98,3770,178,73,6538.78,69.71,233.61,2025-05-17,1,0.0030746962826864177,False
Android 9,vivo X80,V13.0.1.0,VA969993,752521013864834,Thursday,ID000605,1748633272,1748637075,2025-05-30 15:27:52,2025-05-30 16:31:15,com.sankuai.meituan,81,0,1266,2537,135,7,383.89,9.93,134.42,2025-05-30,1,0.14768379018059252,False
Android 9,vivo Y76s,V13.1.2.0,VA653545,530103683135913,Wednesday,ID000606,1748685592,1748690395,2025-05-31 05:59:52,2025-05-31 07:19:55,com.sina.weibo,65,1,644,4159,56,37,313.04,32.03,69.71,2025-05-31,1,0.1621414599831124,False
Android 9,vivo Y76s,V13.0.1.0,VA161775,304304401449052,Monday,ID000607,1746964012,1746968861,2025-05-11 07:46:52,2025-05-11 09:07:41,com.jingdong.app.mall,76,0,715,4134,115,46,579.02,40.06,119.53,2025-05-11,1,0.1620440117952111,False
Android 9,vivo X90,V13.0.1.0,VA351262,772169907181105,Friday,ID000608,1748208832,1748213365,2025-05-25 17:33:52,2025-05-25 18:49:25,com.dianping.v1,80,1,848,3685,78,12,331.13,11.72,71.48,2025-05-25,1,0.17133020643233637,False
Android 9,vivo X90,V12.1.0.0,VA130310,813305623724865,Tuesday,ID000609,1746362932,1746377052,2025-05-04 08:48:52,2025-05-04 12:44:12,com.android.systemui,95,0,1260,12860,35,36,100.0,10.08,18.1,2025-05-04,1,0.12107858000012978,False
Android 9,vivo S15,V11.2.1.0,VA526504,194474016122026,Sunday,ID000610,1747083172,1747091439,2025-05-12 16:52:52,2025-05-12 19:10:39,com.youku.phone,75,1,351,7916,148,26,1517.95,11.82,75.77,2025-05-12,1,0.1753714243554923,False
Android 9,vivo iQOO 9,V12.1.0.0,VA143822,798880640529823,Wednesday,ID000611,1747123552,1747143511,2025-05-13 04:05:52,2025-05-13 09:38:31,com.android.phone,36,1,19400,559,1724,456,319.92,2936.67,393.21,2025-05-13,-1,-0.030055112198527523,True
Android 9,vivo S15,V13.0.1.0,VA713583,674580040602704,Wednesday,ID000612,1748762332,1748769260,2025-06-01 03:18:52,2025-06-01 05:14:20,com.sina.weibo,67,1,203,6725,32,55,567.49,29.44,45.21,2025-06-01,1,0.1441583902454177,False
Android 9,vivo Y76s,V13.0.1.0,VA740098,458379810952215,Saturday,ID000613,1746239152,1746254148,2025-05-02 22:25:52,2025-05-03 02:35:48,com.android.phone,75,1,1601,13395,125,39,281.07,10.48,39.37,2025-05-02,1,0.15526543723446046,False
Android 9,vivo S15,V13.0.1.0,VA582134,774992589146969,Wednesday,ID000614,1748789872,1748801710,2025-06-01 10:57:52,2025-06-01 14:15:10,com.android.phone,60,0,64,11774,131,5,7368.75,1.53,41.36,2025-06-01,1,0.006339785540405263,False
Android 9,vivo Y76s,V11.2.1.0,VA830322,650540518584968,Sunday,ID000615,1747771252,1747785111,2025-05-20 16:00:52,2025-05-20 19:51:51,com.android.phone,61,1,1389,12470,29,73,75.16,21.07,26.5,2025-05-20,1,0.13323412494581865,False
Android 9,vivo NEX 3S,V13.1.2.0,VA470141,503033723732607,Thursday,ID000616,1748358352,1748364131,2025-05-27 11:05:52,2025-05-27 12:42:11,com.android.chrome,74,1,818,4961,123,6,541.32,4.35,80.36,2025-05-27,1,0.16953077225186075,False
Android 9,vivo NEX 3S,V12.5.3.0,VA300814,803956364465375,Wednesday,ID000617,1746629512,1746638330,2025-05-07 10:51:52,2025-05-07 13:18:50,com.android.settings,91,0,1071,7747,19,40,63.87,18.59,24.09,2025-05-07,1,0.14961316225689192,False
Android 9,vivo X90,V13.0.1.0,VA961010,545953491373183,Monday,ID000618,1746505792,1746517041,2025-05-06 00:29:52,2025-05-06 03:37:21,com.alibaba.android.rimet,71,0,409,10840,59,89,519.32,29.56,47.36,2025-05-06,1,0.1599562949711843,False
Android 9,vivo NEX 3S,V13.1.2.0,VA233620,920667417661797,Sunday,ID000619,1748153512,1748167895,2025-05-25 02:11:52,2025-05-25 06:11:35,com.android.phone,76,1,1479,12904,146,83,355.38,23.16,57.32,2025-05-25,1,0.15372652155565386,False
Android 9,vivo X90,V12.1.0.0,VA772101,158392872246912,Sunday,ID000620,1746239932,1746247114,2025-05-02 22:38:52,2025-05-03 00:38:34,com.dianping.v1,93,1,893,6289,41,92,165.29,52.66,66.67,2025-05-02,1,0.13297084092146189,False
Android 9,vivo S15,V11.2.1.0,VA895891,352817757561975,Monday,ID000621,1748129512,1748137802,2025-05-24 19:31:52,2025-05-24 21:50:02,com.tencent.qqlive,65,0,70,8220,59,47,3034.29,20.58,46.03,2025-05-24,1,0.10501660879288904,False
Android 9,vivo NEX 3S,V13.0.1.0,VA823044,321664335820370,Tuesday,ID000622,1747972912,1747975426,2025-05-23 00:01:52,2025-05-23 00:43:46,com.tencent.qqlive,61,1,258,2256,132,60,1841.86,95.74,274.94,2025-05-23,1,0.0617445844951775,False
Android 9,vivo S15,V13.0.1.0,VA213079,368368770518975,Wednesday,ID000623,1746616432,1746623796,2025-05-07 07:13:52,2025-05-07 09:16:36,com.tencent.mobileqq,88,1,1686,5678,28,81,59.79,51.36,53.29,2025-05-07,1,0.13855446505999763,False
Android 9,vivo iQOO 9,V13.1.2.0,VA189689,168328525300268,Monday,ID000624,1747793392,1747797474,2025-05-20 22:09:52,2025-05-20 23:17:54,com.ss.android.ugc.aweme,63,1,193,3889,25,61,466.32,56.47,75.85,2025-05-20,1,0.12728078152631983,False
